STRIT1	1	0	1
PLCH1	53	10	43
CUNH3orf33	289	4	285
SLC33A1	539	49	490
GMPS	1771	36	1735
KCNAB1	49	31	18
SSR3	2376	34	2346
LOC104369157	1177	18	1167
LOC116963396	5	4	5
LOC116963397	17	11	6
LEKR1	80	17	63
LOC116963393	250	341	34
CCNL1	4591	135	4581
VEPH1	14	8	6
PTX3	6	4	2
LOC104360584	19	12	7
SHOX2	7	1	6
RSRC1	534	10	525
LOC116963401	3	3	1
MLF1	1126	15	1111
GFM1	525	48	557
LXN	115	92	103
LOC104364223	62	81	2
LOC122153537	116	8	129
LOC116963399	46	3	43
MFSD1	2634	26	2608
LOC116963405	1786	16	1770
LOC104362320	94	15	79
IL12A	3	1	2
LOC116963402	21	7	14
IFT80	818	19	811
SMC4	2033	535	1519
TRIM59	3842	41	3810
KPNA4	77436	1045	76391
LOC116964828	25609	273	25336
ARL14	0	0	0
B3GALNT1	14	10	11
PPM1L	28	11	27
LOC116964827	1	3	1
LOC104362189	29	23	6
NMD3	1970	49	1921
LOC104361035	23	22	1
OTOL1	53	9	44
LOC116964821	3	1	2
LOC116964824	5	4	1
SI	22	11	11
SLITRK3	23	12	11
LOC116960040	4	2	2
LOC116960038	5	3	2
LOC116960039	0	0	0
BCHE	4	0	4
ZBBX	19	4	15
PDCD10	1668	32	1636
SERPINI1	1095	14	1081
GOLIM4	69	2	67
LOC104359579	38	17	21
MECOM	19	10	9
TRNAV-AAC	62	57	5
MYNN	4538	142	10054
LRRC34	215	5798	75
LRRIQ4	5	4	1
LRRC31	46	3	46
SAMD7	34	32	5
SEC62	1500	52	2245
LOC116960036	134	876	60
GPR160	73	17	61
PHC3	894	12	882
PRKCI	2298	51	2247
SKIL	1676	19	1657
CLDN11	7	6	1
SLC7A14	28	18	10
RPL22L1	5855	76	5779
EIF5A2	7516	112	7404
SLC2A2	14	12	2
TNIK	100	10	90
PLD1	59	12	47
TMEM212	1	0	1
FNDC3B	47	10	37
GHSR	2	1	1
TNFSF10	6	1	5
NCEH1	106	8	98
ECT2	67	2	65
SPATA16	6	4	2
NLGN1	16	7	9
NAALADL2	9	3	6
LOC122154010	0	0	0
TBL1XR1	1292	19	1273
LOC104363958	14	7	7
ZMAT3	1750	17	1733
PIK3CA	8860	100	8760
ZNF639	2319	96	2223
MFN1	2328	89	2246
GNB4	11637	296	11348
ACTL6A	667	92	575
MRPL47	1314	50	1276
NDUFB5	1657	37	1632
USP13	84	15	69
PEX5L	15	9	6
TTC14	6173	256	5966
CCDC39	3226	649	2626
FXR1	60929	1777	59156
DNAJC19	2334	214	2124
SOX2	9	2	7
ATP11B	3619	135	3484
DCUN1D1	3605	69	3536
MCCC1	511	308	203
LAMP3	66	38	28
MCF2L2	45	25	20
B3GNT5	623	13	610
RFC4	241	54	187
EIF4A2	42492	462	42030
LOC116964975	39	0	39
LOC116964976	101	2	99
LOC116964977	8	0	8
KNG1	10	7	3
HRG	8	5	3
FETUB	5	5	0
AHSG	9	5	4
SENP5	1967	29	1938
EPHB3	37	10	27
POLR2H	625	5	620
THPO	158	151	7
CHRD	52	24	28
CLCN2	51	27	30
LOC122153988	3	4	5
FAM131A	31	16	15
EIF4G1	669	44	650
LOC116958997	0	0	0
LOC116958996	0	0	0
LOC122153722	48	60	13
PSMD2	3095	95	3000
ECE2	40	28	12
LOC116958981	462	13	449
CAMK2N2	3	2	5
EEF1AKMT4	9	6	7
ALG3	15	9	6
VWA5B2	48	23	25
LOC122154170	20	6	14
LOC104358499	47	3	44
ABCF3	597	15	582
AP2M1	3721	91	3630
DVL3	523	42	481
EIF2B5	2473	30	2443
ABCC5	3201	95	3216
LOC122153676	131	206	87
RNPEPL1	776	68	759
CAPN10	578	57	521
LOC104359281	189	188	1
LOC104359278	10	0	10
LOC104359277	7	5	2
EIF4E2	1031	33	998
CHRNG	84	78	6
CHRND	19	13	6
PRSS56	29	10	19
SLC12A9	32	18	14
ECEL1	46	20	26
LOC116958985	14	4	10
LOC116958986	18	7	11
DIS3L2	875	22	853
NPPC	9	7	2
COPS7B	1785	40	1745
PDE6D	372	20	352
LOC122153808	26	3	23
LOC116958979	17	2	15
PTMA	426	24	402
LOC122154191	77	12	65
LOC122153972	35	24	11
NMUR1	7	4	3
NCL	769	26	743
LOC116958994	2	0	2
LOC116958995	4	0	4
LOC116958993	7	0	7
B3GNT7	7	3	4
ARMC9	418	9	409
PSMD1	4316	88	4230
HTR2B	290	287	5
CUNH2orf72	9	2	7
RPL35A	10490	134	11133
IQCG	22	775	24
LRCH3	1817	38	1779
FYTTD1	5471	78	5393
RUBCN	1278	26	1257
LOC104365438	52	52	5
LOC116958988	22	6	16
LOC116958990	14	7	9
MUC4	45	24	22
TNK2	101	25	76
TFRC	16741	136	16606
SLC51A	40	19	21
PCYT1A	757	12	745
DYNLT2B	578	3	575
PDCD1	110	11	99
LOC104368302	17	9	8
SST	7	6	1
BCL6	275	21	254
LOC116960143	2071	89	1982
LOC104364384	174	10	164
LOC116960140	9	0	9
TP63	31	17	14
P3H2	24	15	9
CLDN1	26	2	24
CLDN16	8	7	2
TMEM207	11	2	10
LOC104361937	2341	49	2292
GMNC	11	9	2
LOC116960136	5	0	5
OSTN	2	1	1
UTS2B	1	0	1
CCDC50	68	13	55
FGF12	14	4	11
LOC116960135	0	1	0
MB21D2	62	3	59
PLAAT1	766	16	844
ATP13A5	173	252	15
LOC104366773	118	15	103
OPA1	4255	65	4190
HES1	9	5	4
LOC104361864	17	2	15
CPN2	123	9	114
LRRC15	21	9	12
LOC122154173	1271	12	1259
ATP13A3	936	19	917
TMEM44	44	8	36
LSG1	379	7	372
FAM43A	47	10	37
XXYLT1	1161	21	1140
ACAP2	1401	29	1372
PPP1R2	1506	47	1459
APOD	6	4	2
LOC104364430	76	30	87
LOC104362023	280	26	295
DLG1	2525	64	2461
MELTF	417	7	410
PIGZ	101	56	80
LOC116960127	670	75	630
NCBP2	1069	24	1045
CPB1	46	45	1
AGTR1	49	44	5
LOC116960138	4	0	4
LOC116960126	2	1	1
LOC116960390	13	7	6
ZIC4	15	8	7
PLSCR5	3	1	2
LOC116964775	1	1	0
PLSCR1	211	2	209
PLOD2	28	4	24
LOC116964766	4	2	2
LOC116964767	5	2	3
DIPK2A	149	14	135
SLC9A9	70	6	64
CHST2	16	3	13
LOC104361642	5881	128	5753
PAQR9	10	3	7
PCOLCE2	23	16	7
TRPC1	731	27	704
PLS1	62	5	57
LOC122154166	31	4	27
LOC104361573	114	4	110
XRN1	5562	67	5495
GK5	579	13	566
TFDP2	619	168	452
ATP1B3	2855	27	2831
LOC122153696	13	487	14
GRK7	2194	31	2645
RNF7	2738	65	2673
RASA2	4658	67	4591
ZBTB38	1267	494	773
LOC116964771	5	4	1
SLC16A14	8	5	3
FBXO36	47	17	30
TRIP12	26382	284	26098
DNER	14	3	11
PID1	14	3	11
LOC104362450	15	10	5
DAW1	19	4	15
CCL20	2	0	2
LOC104356604	7	4	3
LOC104355494	192	196	3
AGFG1	3027	50	2992
LOC122153489	86	84	220
MRPL44	2139	211	2138
MFF	2406	86	2320
COL4A3	18	8	10
COL4A4	269	256	25
RHBDD1	2326	130	2215
LOC122153889	77	12	71
IRS1	122	11	112
LOC116964779	13	2	11
NYAP2	19	6	13
DOCK10	274	13	261
LOC116964770	0	0	0
LOC104367666	8	3	5
CUL3	3283	73	3210
FAM124B	1771	13	1758
SERPINE2	392	3	389
WDFY1	2988	31	2957
AP1S3	105	12	93
SCG2	1	0	1
LOC116964776	1	1	0
KCNE4	0	0	0
ACSL3	2750	28	2722
MOGAT1	423	6	417
FARSB	2138	26	2126
SGPP2	88	92	10
PAX3	15	10	5
EPHA4	21	9	12
PXYLP1	1334	20	1314
SLC25A36	5539	54	5485
SPSB4	65	4	61
TRIM42	1	1	0
CLSTN2	24	16	8
LOC104357853	4	1	3
RBP2	8	8	0
COPB2	4803	154	4649
MRPS22	1067	255	812
FOXL2	15	6	9
PIK3CB	392	12	380
LOC104363218	23	9	14
PER2	2498	27	2471
LOC116963819	322	22	300
LOC104357783	4	0	4
CAB39	6188	37	6151
ITM2C	189	2	187
LOC104362466	4	2	2
GPR55	10	5	5
LOC104365532	40	7	33
LOC104365541	54	20	34
LOC104365550	5	3	2
ST6GAL1	136	1	135
ADIPOQ	25	21	4
COPS9	883	9	874
OTOS	25	24	1
LOC104360696	16	10	6
GPC1	31	11	20
DUSP28	22	9	14
LOC104366889	60	262	74
PARL	1124	91	1309
MAP6D1	34	20	14
YEATS2	1456	33	1425
KLHL24	3860	64	3797
KLHL6	662	6	656
GPR148	3	0	3
AMER3	17	12	5
ARHGEF4	294	860	13
FAM168B	8144	131	8590
PLEKHB2	4432	46	4386
HS6ST1	43	14	29
UGGT1	1706	29	1677
SAP130	788	17	771
AMMECR1L	1072	13	1059
POLR2D	899	5	894
WDR33	6004	348	5924
SFT2D3	578	405	446
LIMS2	548	21	685
GPR17	123	42	82
MYO7B	117	270	22
LOC116961073	1	0	10
LOC116961074	11	2	23
IWS1	4717	146	4571
LOC104358948	191	174	17
LOC104358947	37	15	28
LOC122153942	5	4	8
DGKD	714	18	697
SAG	254	6	248
ATG16L1	1525	32	1493
LOC116961081	4346	5	4341
LOC116961080	952	5	947
INPP5D	501	29	526
LOC116961076	13	67	0
NEU2	54	1	53
NGEF	113	61	52
SNORC	364	6	358
GIGYF2	10729	216	10516
KCNJ13	942	923	22
EFHD1	19	2	17
LOC122154258	1	0	1
LOC116961212	0	0	0
LOC116960995	0	0	0
LOC116960997	0	0	0
LOC122154222	0	0	0
LOC122154229	0	0	0
LOC122154233	0	0	0
LOC122154230	0	0	0
LOC122154244	0	0	0
LOC122154231	0	0	0
LOC122154298	0	0	0
LOC122154232	0	0	0
LOC122154211	0	0	0
LOC122154234	0	0	0
LOC122154212	0	0	0
LOC122154235	0	0	0
LOC122154213	0	0	0
LOC122154236	0	0	0
LOC122154214	0	0	0
LOC116960994	0	0	0
LOC122154215	0	0	0
LOC122154237	0	0	0
LOC122154216	0	0	0
LOC122154275	0	0	0
LOC122154217	0	0	0
LOC116960998	0	0	0
LOC122154269	0	0	0
LOC122154218	0	0	0
LOC122154238	0	0	0
LOC122154228	0	0	0
LOC122154239	0	0	0
LOC122154219	0	0	0
LOC122154240	0	0	0
LOC122154221	0	0	0
LOC122154241	0	0	0
LOC122154223	0	0	0
LOC122154243	0	0	0
LOC122154225	0	0	0
LOC122154250	0	0	0
LOC122154227	0	0	0
LOC104365249	4810	90	4729
SCLY	145	19	135
SLC35G2	127	5	122
STAG1	2033	67	1966
LOC122153970	14	14	0
PCCB	290	53	238
MSL2	2892	79	2814
PPP2R3A	29	6	23
DBR1	3728	60	3668
ARMC8	7892	82	7810
NME9	127	7	120
VPS8	2912	37	2876
CUNH3orf70	116	93	24
EHHADH	30	15	16
MAP3K13	250	18	233
TMEM41A	449	4	445
CEP63	298	99	302
LIPH	60	33	51
ANAPC13	328	23	384
KY	11	9	2
LOC116961485	2	2	0
EPHB1	38	19	19
LOC116961468	1	0	1
LOC116961469	1	1	0
LOC122153954	1	1	0
A4GNT	1	1	0
DZIP1L	16	6	10
CLDN18	3	0	3
SOX14	0	0	0
CRYGS	28	6	22
TBCCD1	835	12	823
DNAJB11	438	18	420
PROCR	11	6	5
PFKL	113	15	98
CFAP410	25	5	20
TRA2B	929	16	913
LOC122153708	2	1	1
IGF2BP2	31	17	21
SENP2	19	8	18
AMOTL2	22	11	11
RYK	158	9	149
SLCO2A1	65	61	4
LOC104356168	2191	56	2135
LOC104361941	99	9	90
PAK2	1719	25	1694
PIGX	540	14	529
CEP19	160	6	157
NRROS	36	8	28
FBXO45	1965	44	1936
WDR53	302	7	310
RNF168	3414	46	3368
UBXN7	2018	27	1991
TM4SF19	37	22	15
NEU4	38	20	18
LOC104363551	445	26	419
ING5	5291	99	5203
