SFRP5	1	1	0
GOLGA7B	0	0	0
CRTAC1	0	0	0
R3HCC1L	24	0	24
LOXL4	3	1	2
PYROXD2	5	0	5
HPS1	55	0	55
HPSE2	0	0	0
CNNM1	0	0	0
GOT1	46	0	46
NKX2-3	0	0	0
SLC25A28	56	0	56
ENTPD7	66	13	53
ATP6V0E2	85	1	84
LOC104355577	188	46	194
CUTC	461	15	498
ABCC2	45	5	40
LOC104365220	24	3	21
CPN1	0	0	0
ENTPD1	219	2	217
LOC104364921	2	0	2
KNDC1	0	0	0
LOC122154813	0	0	0
LOC116962110	0	0	0
LOC116961918	0	0	0
LOC116962055	0	0	0
LOC104368675	1	0	1
DNTT	40	0	40
LOC116962177	1	0	1
BLNK	264	31	236
ZNF518A	931	40	894
CCNJ	889	57	832
LOC116962031	167	22	146
LOC104369121	488	12	477
BTAF1	11667	101	11566
CPEB3	1505	23	1490
MARCHF5	3663	72	3599
IDE	14126	273	13854
LOC116963351	170	6	165
KIF11	440	4	436
HHEX	30	2	28
EXOC6	1337	17	1320
LOC104359203	2	0	2
LOC104367686	0	0	0
MYOF	553	9	549
CEP55	47	7	45
FFAR4	4	4	0
RBP4	0	0	0
PDE6C	1010	1011	12
LOC104362562	3175	78	3110
LGI1	4	0	4
SLC35G1	381	7	374
PLCE1	338	200	160
NOC3L	1265	23	1264
TBC1D12	56	9	47
LOC104367089	0	0	0
TNKS2	4465	84	4381
PPP1R3C	5	0	5
HECTD2	33	0	33
PCGF5	10259	116	10143
LOC122153180	28	0	28
ANKRD1	110	110	0
RPP30	1483	17	1466
HTR7	0	0	0
KIF20B	678	9	671
PANK1	1525	25	1502
SLC16A12	54	28	26
LOC104363230	2700	217	2549
LIPA	2686	52	2700
CH25H	68	0	68
FAS	735	7	728
ACTA2	3	2	1
STAMBPL1	13	0	13
ANKRD22	135	0	135
LOC104360101	0	0	0
LOC104366969	10	10	0
LOC104363786	1	1	0
TMEM72	0	0	0
CXCL12	1	0	1
ERCC6	2900	37	2863
LOC104360661	70	0	70
DRGX	1	0	1
CUNH10orf71	0	0	0
TMEM273	716	7	709
VSTM4	21	21	0
WDFY4	504	3	501
LRRC18	4	4	0
ARHGAP22	75	70	6
MAPK8	1778	16	1763
FRMPD2	0	0	0
GDF10	0	0	0
GDF2	0	0	0
RBP3	0	0	0
ZNF488	0	0	0
ANTXRL	0	0	0
ANXA8L1	0	0	0
LOC104366786	0	0	0
ELOB	0	0	0
LOC104366788	1	0	1
LOC104366092	2	0	2
LOC104357036	2136	25	2111
ZFAND4	1370	14	1356
MARCHF8	2488	44	2444
ALOX5	510	4	506
LOC104365148	187	183	36
BLOC1S2	1206	20	1218
LOC104362009	106	97	9
PKD2L1	2	0	2
LOC122152943	0	0	0
LOC122153087	0	0	0
LOC122153095	0	0	0
LOC122153174	0	0	0
LOC122153173	0	0	0
LOC122153181	0	0	0
LOC122153172	0	0	0
LOC116958946	0	0	0
LOC122153465	0	0	0
SCD	6	0	6
LOC116958951	3	0	3
WNT8B	34	34	0
SEC31B	593	3	590
NDUFB8	1225	23	1202
HIF1AN	1510	18	1492
PAX2	0	0	0
CUEDC2	566	253	523
FBXL15	304	87	427
PSD	0	0	0
NFKB2	8	0	8
TMEM150A	1	0	1
LOC116958954	7	7	0
GBF1	2548	26	2571
LOC122152941	35	84	0
PITX3	0	0	0
LOC104362911	8	0	8
NOLC1	134	2	132
PIK3AP1	243	1	242
TM9SF3	8590	94	8496
TLL2	13	0	13
LOC104363792	0	0	0
ZP4	0	0	0
LOC104363795	3	0	3
HELLS	413	5	408
PDLIM1	227	22	205
SORBS1	243	6	237
EIF3F	1275	36	1239
ANXA7	209	403	126
PPP3CB	1609	41	1888
USP54	22	1	21
MYOZ1	0	0	0
SYNPO2L	3	0	3
SEC24C	784	11	773
FUT11	106	3	103
CHCHD1	1310	45	1265
LOC104358539	275	5	270
ZSWIM8	943	98	845
NDST2	186	65	121
CAMK2G	3531	89	3442
LOC122153453	28	8	20
PLAU	48	6	42
